SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Fraxinus americana,OS,http://herbarium.osu.edu/,"Roberts, M.L.",346439,19,7,1972,USA,Ohio,Highland ,Madison Twp.,,,,,"Paint Creek E. Twp. Rd. 352, south of Co. Rd. 25; ca. 1 mi north of confluence with Rattlesnake Creek",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Roberts, M.L.",346440,19,7,1972,USA,Ohio,Highland ,Madison Twp.,,,,,"Paint Creek E. Twp. Rd. 352, south of Co. Rd. 25; ca. 1 mi north of confluence with Rattlesnake Creek",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Roberts, M.L.",346441,18,7,1972,USA,Ohio,Highland ,Paint Twp.,,,,,"Along Rattlesnake Creek, 3/4 mi northwest of junction with Paint Creek, near St. Rte. 753, at site of future boat ramp",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Johnson, R.J.",346444,25,9,1972,USA,Ohio,Erie ,Margaretta Twp.,,,,,"Section 34 and 35, 5 mi. northwest of Castalia, south side of Sandusky Bay, North Central Branch OARDC.  In B woods and throughout area",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Johnson, R.J.",346445,30,8,1972,USA,Ohio,Erie ,Margaretta Twp.,,,,,"Sect. 34 and 35, 5 mi. NW of Castalia, south side of Sandusky Bay, North Central Branch OARDC.  From I segment",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Johnson, R.J.",346446,11,7,1972,USA,Ohio,Erie ,Margaretta Twp.,,,,,"Section 34 and 35, 5 mi. northwest of Castalia, south side of Sandusky Bay, North Central Branch OARDC.  In woods B and throughout area",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346457,23,2,1972,USA,Ohio,Ottawa ,Danbury Twp.,,,,,Cooks Dock Woods,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346563,5,5,1972,USA,Ohio,Knox ,Berlin Twp.,,,,,Southwest of Ankenytown,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Boker, H.",351271,25,8,1972,USA,Ohio,Lake ,Perry Twp.,,,,,Cleveland Electrical Illumination Co reactor site. Site 3,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Tandy, L.W.",351273,4,9,1972,USA,Ohio,Ashtabula ,Windsor Twp.,,,,,"Wiswell Road, 0.5 mi S US rt 322. Vesper Hill Area",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Tandy, L.W.",368117,30,9,1972,USA,Ohio,Lake ,Painesville Twp.,,,,,Mentor Twp/Painesvilel Twp.  Beside Marshhouse on Corduroy Rd,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Johnson, R.J.",346449,23,8,1973,USA,Ohio,Erie ,Margaretta Twp.,,,,,"Section 34 and 35, 5 mi. northwest of Castalia, south side of Sandusky Bay, North Central Branch OARDC",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Tandy, L.W.",346614,21,5,1973,USA,Ohio,Portage ,Nelson Twp.,,,,,"1500 ft south US Rt 282, 1.5 mi northeast Garrettsville",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351316,22,7,1973,USA,Ohio,Lorain ,Chance Creek,,,,,Brownhelm Twp.,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Johnson, D.",346467,19,5,1974,USA,Ohio,Franklin ,Ohio State University,,,,,"Botany Garden, Columbus",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351311,2,11,1974,USA,Ohio,Medina ,Spencer Twp.,,,,,Near Spencer Lake,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346559,19,9,1975,USA,Ohio,Ashland ,Mohican State Forest,,,,,Hanover Twp.,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346572,14,4,1977,USA,Ohio,Lorain ,Oberlin,,,,,"Corner of Cedar and W. College, northeast part of city",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Reinking, M.F.",346450,7,7,1978,USA,Ohio,Erie ,Kelleys Island,,,,,,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346558,25,7,1978,USA,Ohio,Ashland ,Mifflin,,,,,"1/2 mi. south of the town, Mifflin Twp",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Cusick, A.W.",351276,17,10,1978,USA,Ohio,Lucas ,Swanton Twp.,,,,,"Scattered shrubs in open sand; Oak Openings park; NE Reed & Wilkins Rds, SW 1/4 Sect 21, Whitehouse Quad",,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Cusick, A.W.",283051,15,9,1979,USA,Ohio,Ashtabula ,Kingsville Twp.,,,,,"S, RR, 1/2 mi E, Poore Rd, S, Gore Rd, North Kings",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351322,1,7,1979,USA,Ohio,Lorain ,,,,,,At edge of oak-hickory woods Ohio 2 rest area by Vermilion R.,,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Andreas, B.K.",283053,22,5,1980,USA,Ohio,Geauga ,Burton Twp.,,,,,"W edge of White Pine Bog Forest, Akron Water Suppl",,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Jones, G.T.",283062,27,10,1980,USA,Ohio,Lorain ,Oberlin,,,,,S of South Hall,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346588,20,6,1980,USA,Ohio,Portage ,Streetsboro,,,,,Pierce Road 3 miles east-southeast of the town,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346589,23,7,1980,USA,Ohio,Stark ,Lake Twp.,,,,,North of Hartville,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Spooner, D.M.",351274,20,10,1980,USA,Ohio,Fairfield ,Berne Twp.,,,,,"One grove; on E side, Twp Rt 400 ca 0.3 mi SSw, jct of this rt and Co Rt 50, NW 1/4, Sect 10, Rockbridge Quad",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351312,12,6,1980,USA,Ohio,Medina ,Medina,,,,,"By W. Br. Rocking River, 4 1/2 mi. S.E. of Medina",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351317,1,11,1980,USA,Ohio,Lorain ,Oberlin,,,,,,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Andreas, B.K.",388834,9,5,1981,USA,Ohio,Portage ,Tinkers Creek State Park,,,,,"S side of tributary of Tinkers Creek, 0.75 mi S of St. Rt. 303, 0.15 mi E of RR, 0.5 mi N of Seasons Rd., NW 1/4 Sec. 63, Kent Quad",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Andreas, B.K.",388835,11,6,1981,USA,Ohio,Portage ,Streetsboro Twp.,,,,,"0.3 mi N of St. Rt. 303, 0.2 mi S of Ohio Turnpike, about 100 ft. E of RR, SW 1/4 Sec. 32, Twinsburg Quad",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Andreas, B.K.",388836,11,6,1981,USA,Ohio,Portage ,Streetsboro Twp.,,,,,"Ca. 0.1 mi W of RR, 0.7 mi S of St. Rt. 303, 0.8 mi E of Stone Rd., N 1/2 Sec. 62, Hudson Quad",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Andreas, B.K.",388838,7,7,1981,USA,Ohio,Portage ,Streetsboro Twp.,,,,,"E end of Mar-Lyn Park, 0.35 mi W of RR, 0.3 mi N of St. Rt. 303, 0.2 mi E of Summit County line, S 1/2 Sec. 41, Hudson Quad",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Cusick, A.W.",388837,18,5,1982,USA,Ohio,Geauga ,Burton Twp.,,,,,"West Branch of Cuyahoga River, 0.2-0.3 mi. S., St. Rt. 87 bridge, Burton Quad",,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Cusick, A.W.",283052,16,4,1982,USA,Ohio,Lucas ,Campbell Preserve,,,,,"0.2-0.3 mi WSW, Crissey Rd bridge over Ohio Turnpi",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Becus, M.",346454,15,9,1982,USA,Ohio,Hamilton ,Sycamore Twp.,,,,,Hazelwood Botanical Preserve,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Becus, M.",346455,15,9,1982,USA,Ohio,Hamilton ,Sycamore Twp.,,,,,Hazelwood Botanical Preserve,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Brauning, S.",346464,1,9,1982,USA,Ohio,Franklin ,High Banks Metropolitan Park,,,,,"J, 37 (see reference amp)",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Brauning, S.",346465,1,9,1982,USA,Ohio,Franklin ,High Banks Metropolitan Park,,,,,"N, 32 (See reference map)",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Brauning, S.",346466,30,8,1982,USA,Ohio,Franklin ,High Banks Metropolitan Park,,,,,"Y, 57 (See reference map)",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Owens, D.B.",346469,0,0,1982,USA,Ohio,Franklin ,Blendon Woods Metropolitan Park,,,,,,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346561,29,8,1982,USA,Ohio,Huron ,Wakeman,,,,,1.5 mi. north of the town,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Cusick, A.W.",388839,7,6,1983,USA,Ohio,Clark ,Tuttle Cemetery,,,,,"N., Beaver Creek, 0.15 mi. SW., Tuttle Cemetery & 0.3 mi. NW., Redmond Rd. bridge, NE 1/4, Sect. 4, Springfield Twp.; New Moorefield Quad",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Lammers, T.G.",346451,21,8,1983,USA,Ohio,Hocking ,Laurel Twp.,,,,,"T12N R18W Sections 20, 21, 28, 33. Crane Hollow, 10 miles southwest of Logan",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346590,27,9,1983,USA,Ohio,Trumbull ,Cortland,,,,,"Near Walnut Creek, 1 mi. south-southwest of the town, Bazetta Twp",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Lammers, T.G.",351275,17,5,1983,USA,Ohio,Hocking ,Laurel Twp.,,,,,"T12N R18W Sections 20, 21, 28, 33. Crane Hollow, 10 miles southwest of Logan. E 1/2 NW 1/4 S28",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351327,24,10,1983,USA,Ohio,Lorain ,Amherst Twp.,,,,,Rocky woods,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346580,14,6,1984,USA,Ohio,Allen ,Lima,,,,,"2 miles east of the town, Bath Twp",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346584,4,9,1984,USA,Ohio,Jefferson ,Springfield Twp.,,,,,2 mi. northeast of Amsterdam,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346585,7,8,1984,USA,Ohio,Logan ,Stokes Twp.,,,,,Near Indian Lake,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346586,29,6,1984,USA,Ohio,Mahoning ,Milton Twp.,,,,,Near Lake Milton northwest of Berlin Center,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Jones, G.T.",351309,6,7,1984,USA,Ohio,Tuscarawas ,Dundee,,,,,2 mi. N.E. of Franklin Twp.,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Cusick, A.W.",388840,29,4,1985,USA,Ohio,Champaign ,Cedar Bog State Nature Preserve,,,,,"East Branch of Cedar Run, N. of Woodburn Rd., Sect. 32, Urbana Twp.; Urbana West Quad",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, G.T.",346583,9,8,1985,USA,Ohio,Harrison ,Monroe Twp.,,,,,By parking lot of U.S. 250 near Tappan Dam,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kosko, G.",346452,10,6,1986,USA,Ohio,Delaware ,High Banks Metropolitan Park,,,,,,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kaiser, K.",346595,4,5,1986,USA,Ohio,Franklin ,Columbus,,,,,Neil Ave. near W. Patterson Ave,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Cusick, A.W.",388841,24,6,1987,USA,Ohio,Lucas ,Irwin Prairie State Nature Preserve,,,,,"0.1-0.15 mi. W. of Irwin Rd. & 0.15-0.25 mi. S. of Bancroft St., NE 1/4, Sect. 35, Spencer Twp.; Berkey Quad",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Kosko, G.",346453,0,8,1987,USA,Ohio,Delaware ,,,,,,,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Dirig, R.",388852,10,10,1988,USA,Ohio,Lucas ,Irwin Prairie State Nature Preserve,,,,,"Spencer Town, near Toledo, bordering Irwin Rd., S of Bancroft St. for 1500 ft",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Minney, D.",346594,30,6,1990,USA,Ohio,Hocking ,Crane Hollow,,,,,,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Hay, M.A.E.",367555,27,8,1990,USA,Ohio,Delaware ,Little Walnut Creek,,,,,In northwest Section 4 of T4N R17W,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Hay, M.A.E.",367556,27,8,1990,USA,Ohio,Delaware ,Little Walnut Creek,,,,,In northwest Section 4 of T4N R17W,,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"McCormac, J.S.",388851,16,5,1991,USA,Ohio,Portage ,Mantua Swamp,,,,,"Mantua Bog State Nature Preserve, 1/3 mi. E of Co. Rd. 167 and ca. 1/5 mi. S of T25, Mantua Twp; MANTUA QUAD",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Baird, J.",351307,15,10,1991,USA,Ohio,Lorain ,Amherst Twp.,,,,,"Located off Berlind Rd. and Northridge Rd. near St. Rt. 2, Lorain Quad.",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Wohlgemuth, B.",351342,28,5,1991,USA,Ohio,Cuyahoga ,Cleveland,,,,,Behind 4348 W. 10th St.,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"McCormac, J.S.",346556,16,11,1992,USA,Ohio,Franklin ,Gahanna Woods Park,,,,,"Southwest corner of Havens Corner Rd. and Taylor Station Rd., Jefferson Twp;, Reynoldsburg Quad",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Watts, J.",388857,8,6,1993,USA,Ohio,Madison ,Jefferson Twp.,,,,,"Little Darby Creek, approx. 1/3 mile west of Rt 42",,,,1
Rhamnus alnifolia,OS,http://herbarium.osu.edu/,"Watts, J.",388858,7,7,1993,USA,Ohio,Madison ,Jefferson Twp.,,,,,"Little Darby Creek, approx. 1/3 mile west of Rt 42",,,,1
Alnus incana,OS,http://herbarium.osu.edu/,"McCormac, J.",283067,8,7,1993,USA,Ohio,Champaign ,Cedar Bog State Nature Preserve,,,,,"N side of T91 1 mi W of US 68, sec 32. Urbana Twp;",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Bolinger, B.",346557,15,5,1993,USA,Ohio,Franklin ,Ohio State University,,,,,Olentangy River between Ackerman Rd. and Lane Ave,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"McAllister, M.",351336,19,10,1993,USA,Ohio,Scioto ,Rush Twp.,,,,,"Along S side of Scioto Brush Creek ca. 3/4 mi. E of McDermott, West Portsmouth Quad.",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Course, J.",346592,25,9,1995,USA,Ohio,Ross ,Hopewell Culture National Historical Park,,,,,Hopewell; 20 meters off of former logging road nroth of small pond,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Cusick, A.W.",351341,10,5,1995,USA,Ohio,Cuyahoga ,Brook Park,,,,,"W side of Abram Creek beween Cedar Point & West Area Rds, NASA Lewis Research Center, Lakewood Quad",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Course, J.",351343,27,6,1995,USA,Ohio,,Mound City,,,,,Administrative Building yard-north edge,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"McCormac, J.S.",346593,30,7,1997,USA,Ohio,Montgomery ,Moraine,,,,,"Just east of Montgomery Co. refuse collection building, east side of St Rt. 741 ca. #/4 mi. southeast of I-75; Dayton South Quad",,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Walters, T.L.",283071,12,9,2000,USA,Ohio,Ashtabula ,Conneaut,,,,,Conneaut Swamp Forest; Conneaut Quad;100 ft N of r,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"King, B.C.",367567,14,6,2002,USA,Ohio,Butler ,Miami University,,,,,"Miami University Ecology Research Center, Somerville Road, N of Oxford; Oxford Twp",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Riley, B.P.",346599,15,6,2004,USA,Ohio,Hamilton ,Cincinnati,,,,,Within plot 10 section 113 at Spring Grove Cemetery of Arboretum 4521 Spring Grove Ave,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Walters, T.L.",351345,9,10,2005,USA,Ohio,Lucas ,Spencer Twp.,,,,,"Berkey Quad., 0.49 mile east of Meilke Road and 0.35 mile north of HIll Avenue. R5E, T10S; NE 1/4 of SW 1/4 of NE 1/4 Sec 1.",,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Schauer, P.",351346,13,5,2007,USA,Ohio,Hocking ,Benton Twp.,,,,,"1.5 miles SE of South Bloomingville.  24851 State Route 56. ""Deep Woods""",,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Walters, T.L.",346602,13,7,2008,USA,Ohio,Huron ,Richmond Twp.,,,,,Division of Wildlife: Willard Marsh Wildlife Area: Centerton Quad.  0.08 mile south of Bullhead Road and 1.03 miles west of State Hwy 103. Section 1,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Rose, J.",368314,8,5,2008,USA,Ohio,Franklin ,Ohio State University,,,,,OSU Waterman Farms Woods. Just North-West of Kenny Road-Lane Avenue intersection,,,,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Rose, J.",368315,8,5,2008,USA,Ohio,Franklin ,Ohio State University,,,,,OSU Waterman Farms Woods. Just North-West of Kenny Road-Lane Avenue intersection,,,,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Rose, J.",367663,2,8,2008,USA,Ohio,Delaware ,,,,,,,,,,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Gardner, R.",368017,19,8,2010,USA,Ohio,Portage ,Charlestown Twp.,,,,,"South of South Patrol Rd., Hinkley Creek; Camp Ravenna Joint Military Training Center",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,US Nat. Arboretum,510885,1,1,1976,USA, Maryland,Anne Arundel,,,,,,Anne Arundel Co.,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Smith, Welby, R.",915992,11,8,1994,USA,Minnesota,Olmsted,,,,,,"Oxbow County ParkOlmsted County...Oxbow County Park, about 2 miles north of Byron...T 107N R 15W NW1/4 of NW1/4 of Sec. 17",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,US Nat. Arboretum,511375,1,1,1975,USA, Maine,Oxford,,,,,,Oxford Co.,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",367981,20,7,1966,USA,Minnesota,Houston,,,,,,"Dorer Memorial Hardwood SFHouston County...4.6 mi. S of S edge of Brownsville; T 102N, R 4W, Sec. 24.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Smith, Welby, R.",506832,11,6,1987,USA,Minnesota,Fillmore,,,,,,"Dorer Memorial Hardwood SFRoot River Valley, about 3 mi SW of Peterson.   SW1/4 SE1/4 of section",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601248,20,7,1966,USA,Minnesota,Houston,,,,,,"Dorer Memorial Hardwood SFHouston Co. 4.6 mi. S of S edge of Brownsville; T102N, R4W, Sec. 24.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601249,20,7,1966,USA,Minnesota,Winona,,,,,,"Winona Co. Above hwy., 2.2 mi. S of S edge of Dakota; T105N, R4W, SE1/4 Sec. 20.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601250,25,9,1966,USA,Minnesota,Fillmore,,,,,,"Fillmore Co. S edge of Preston, near hilltop S of the Root River, E side of co. rd. 17.  T102N, R10W, S1/4 Sec. 6 near i",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601251,25,9,1966,USA,Minnesota,Fillmore,,,,,,"Fillmore Co. Ca. 3 mi WNW of Wykoff.  T103N, R13W, NE1/4 NE1/4 Sec. 24.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601256,25,9,1966,USA,Minnesota,Olmsted,,,,,,"Dorer Memorial Hardwood SFOlmsted Co. About 1 mi W of Cummingsville; T105N, R12W, W1/2 Sec. 28, SE side of road, ca. 3/4  of the way up the hill f",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Morley, T.",601258,25,9,1966,USA,Minnesota,Goodhue,,,,,,"5 mi. S of S edge of Cannon Falls on road to Rochester, 200 yds. E of hwy.  T111N, R17W, SE1/4 Sec. 8 (Leon Twp.)",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",602335,4,8,1966,USA,Minnesota,Pine,,,,,,"Pine Co. Along Hwy. 48, SE1/4 SE1/4 Sec. 23, Ogema Twp.  T41N, R17W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",602342,31,7,1966,USA,Minnesota,Chisago,,,,,,2 mi. N of Taylors Falls on Hwy. 71.,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",602343,31,7,1966,USA,Minnesota,Chisago,,,,,,"Along Hwy 16, Shafer Twp, T34N, R19W, SE1/2 Sec. 13.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",602344,24,8,1966,USA,Minnesota,Pine,,,,,,"St. Croix SFPine Co. 3 mi W of the St. Croix River, Hwy. 70, T41N, Sec. 16, Rock Creek Twp.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",603793,30,7,1966,USA,Minnesota,Houston,,,,,,"Houston County...Bluffs of the Mississippi River, 2 mi. N of Reno",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",603833,20,9,1967,USA,Minnesota,Olmsted,,,,,,"Olmsted County...Bluffs of the White Water River, Sec. 2, Quincy Twp.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",603973,30,7,1966,USA,Minnesota,Houston,,,,,,"Dorer Memorial Hardwood SF Houston County...Bluffs of the Mississippi River along the River Road, 2 mi. N of Reno",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",621990,11,9,1968,USA,Minnesota,Pine,,,,,,Pine Co. E side of Hwy. 35.  2 1/2 mi. N of Hinckley.,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",621991,4,8,1966,USA,Minnesota,Pine,,,,,,"Pine Co. SE1/4 of SE1/4 Sec. 23, T41N, R17W, Ogema Twp.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",621992,11,9,1971,USA,Minnesota,Pine,,,,,,Pine Co. E side of Hwy. 35.  2 1/2  mi. N of Hinckley,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",621993,9,9,1970,USA,Minnesota,Pine,,,,,,Pine Co. E side of Hwy. 35.  2 1/2 mi. N of Hinckley.,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",621998,3,7,1966,USA,Minnesota,Chisago,,,,,,1 1/2 mi. N of Taylors Falls on Hwy. 16,,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622002,31,7,1966,USA,Minnesota,Chisago,,,,,,"Along Hwy. 71, 2 mi. N of Taylors Falls",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622007,1,10,1971,USA,Minnesota,Kanabec,,,,,,"Kanabec Co. 3 mi SW of Ogilvie, on the r.r. grade, N side of Hwy. 23.  NW1/4 SW1/4 Sec. 5, T38N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622008,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"Roadside, Co. 31, E edge of village of Isle.  SW1/4 SW1/4 Sec. 1, T42N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622009,1,10,1971,USA,Minnesota,Kanabec,,,,,,"Kanabec Co. 2 mi N of Ogilvie.  NW1/4 NW1/4 Sec. 14, T39N, R25W",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622010,27,9,1971,USA,Minnesota,Mille Lacs,,,,,,"E side of Hwy. 47 ca. 1/4 mi. N of the village of Isle.  Lot 7.  Sec. 35, T43N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622012,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"On th N side of Hwy. 27, between Isle and Wahkon.   NE1/4 SW1/4 of section",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622013,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"Along Co. Rd. 41 NE of Isle.  SW1/4 NW1/4 Sec. 36, T43N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622014,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"Mille Lacs IRMille Lacs Co. Near Indian house on W side of Hwy. 169, Mille Lacs Indian Reservation.  SE1/4 SE1/4 Sec. 17, T43N, R27W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622015,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"N side of Co. Rd. 41, NE of Isle.  SW1/4 of NW1/4 Sec. 35, T43N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622018,1,10,1971,USA,Minnesota,Mille Lacs,,,,,,"N side of Co. Rd. 41 NE of Isle.  SW1/4 NW1/4 Sec. 35, T43N, R25W.",,,,1
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Johnson, Albert, G.",622042,27,9,1971,USA,Minnesota,Mille Lacs,,,,,,"E side of hwy. N of Isle; T42N, R25W, Sec. 2",,,,1
