SpeciesName,HerbariumCode,Source,Collector,RecordNumber,CollectionDay,CollectionMonth,CollectionYear,Country,Admin1,Admin2,Admin3,Locality,Longitude,Latitude,CoordUncertainty,LocationNotes,EcologyNotes,AnalysisNotes,Remove,CountyLevelOnly
Fraxinus americana,CM,CM Collection Manager,"Davis, H.A.; Davis, T.",NA,19,6,1940,USA,WEST VIRGINIA,Grant,NA,NA,-79.195064,39.105988,19838.23409,Cabins,in wooded ravine,NA,NA,1
Alnus incana (L.) Moench,QFA Universit̩ Laval,GBIF Search,"Rousseau, Jacques",QFA0080476,22,7,1940,Canada,QUEBEC,NA,NA,NA,-70.39056,47.4,NA,Ile aux Coudres.,NA,NA,NA,0
Alnus incana (L.) Moench,QFA Universit̩ Laval,GBIF Search,"Rousseau, Jacques",QFA0080608,15,7,1940,Canada,QUEBEC,NA,NA,NA,-70.39056,47.4,NA,Ile aux Coudres.,NA,NA,NA,0
Fraxinus americana L.,QFA Universit̩ Laval,GBIF Search,"Gagnon, abb̩ Alexandre",QFA0297232,20,5,1940,Canada,QUEBEC,NA,NA,NA,-71.25,46.766666,NA,Sillery,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,Major-Barnabe,52353,9,10,1940,Canada,QUEBEC,Deux-Montagnes,NA,NA,-74.08991,45.459377,NA,Oka,NA,NA,NA,0
Alnus incana (L.) Moench ssp. tenuifolia (Nutt.) Breitung,UConn,GBIF Search,NA,CONN00086066,13,9,1940,USA,MASSACHUSETTS,Middlesex,NA,Lost Pond,-71.26305,42.44916,1,NA,NA,NA,NA,0
Alnus incana (L.) Moench ssp. rugosa (Du Roi) Clausen,UConn,GBIF Search,Mildred T. Travis,CONN00017265,14,8,1940,USA,PENNSYLVANIA,Clinton,NA,Renovo,-77.74861,41.32861,NA,NA,NA,NA,NA,0
Alnus incana subsp. rugosa (Du Roi) Clausen,F,GBIF Search,B. Bauer,1074123,31,5,1940,USA,ILLINOIS,Kane,NA,NA,-88.4333,41.95,NA,NA,NA,NA,NA,0
Alnus serrulata,US,GBIF Search,NA,3336734,24,3,1940,USA,VIRGINIA,Arlington,NA,Aurora Hills,-77.06444,38.85139,NA,NA,NA,NA,NA,0
Alnus serrulata,US,GBIF Search,NA,3367206,6,10,1940,USA,VIRGINIA,Arlington,NA,Aurora Hills.,-77.06444,38.85139,NA,NA,NA,NA,NA,0
Fraxinus americana L.,F,GBIF Search,J. A. Steyermark & P. C. Standley,1329737,13,6,1940,USA,ILLINOIS,Lake,NA,NA,-88.4333,41.95,NA,NA,NA,NA,NA,0
Alnus incana,CM,CM Collection Manager,"Moldenke, H.N.",NA,4,7,1941,USA,MASSACHUSETTS,Berkshire,NA,NA,-73.213948,42.375314,27642.21191,"Northrop Camp, Mount Washington",in alder swamp,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",370125,25,5,1941,USA,MINNESOTA,Carlton,,,-92.671044,46.603818,26648.43335,W edge of Carlton. Carlton Co.,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moyle, J., B.",405447,29,6,1941,USA,MINNESOTA,Fillmore,,,-92.093681,43.67727,26647.17507,"Dorer Memorial Hardwood SF Fillmore Co., near Wykoff",,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",371285,7,8,1941,USA,MINNESOTA,Kanabec,,,-93.297788,45.94776,20736.57851,4 1/2 mi W of Warman. Kanabec Co.,,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",370291,15,6,1941,USA,MINNESOTA,Pennington,,,-96.037725,48.069247,22545.77619,Beside hwy. 59; 1 mi. SE of Thief River Falls.,,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",370143,24,5,1941,USA,MINNESOTA,Pine,,,-92.763094,46.10094,34110.01272,"Chengwatana SF NW1/4 S28, Rock Creek Twp, Pine Co.",,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",369976,24,5,1941,USA,MINNESOTA,Pine,,,-92.763094,46.10094,34110.01272,"In the N side of Hwy. 70, SE1/4 Sec. 14, Rock Creek Twp. Pine Co.",,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Lakela, Olga",405311,21,5,1941,USA,MINNESOTA,St. Louis,,,-92.463645,47.583852,71766.80537,"Prairie Lake, SW St. Louis Co.",,NA,NA,1
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Lakela, Olga",368792,30,5,1941,USA,MINNESOTA,St. Louis,,,-92.463645,47.583852,71766.80537,"S of Central Lakes, Hwy 53, St. Louis Co.",,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",373260,8,7,1941,USA,MINNESOTA,Wadena,,,-94.988331,46.586784,21026.4074,Wadena County...3 mi S of Hubbard.,,NA,NA,1
Alnus incana subsp. rugosa,OS,http://herbarium.osu.edu/,"Grisez, T.",283072,14,9,1941,USA,OHIO,Stark,Louisville,,-81.365667,40.814131,21777.60048,,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Jennings, O.E.",NA,27,9,1941,USA,PENNSYLVANIA,Bedford,NA,NA,-78.48998,39.997115,28888.68568,Buffalo Mills Gap,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Jennings, O.E.",NA,27,9,1941,USA,PENNSYLVANIA,Bedford,NA,NA,-78.48998,39.997115,28888.68568,"Gravel Pit Station, Gap 5 mi NE of Hyndman",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Westerfeld, W.F.",NA,13,11,1941,USA,PENNSYLVANIA,Bradford,NA,NA,-76.502124,41.791495,30756.09091,"State Game Land 12, near CCC Camp, near Laquin",woods,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Jennings, O.E.",NA,28,6,1941,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,1.5 mi W of West Liberty,swamp,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Jennings, O.E.",NA,2,8,1941,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,"Pipestem School along Muddy Creek, 3 mi E of Mercer Road",,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.",NA,20,9,1941,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,4 mi NE of Harmony,uplands,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Jennings, O.E.",NA,14,9,1941,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,1.5 mi W of West Liberty,swamp,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Henry, L.K.",NA,21,8,1941,USA,PENNSYLVANIA,Centre,NA,NA,-77.84783,40.90916,30249.62801,"near headquarters of State Game Lands 33, along Tom Titt Run",,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Henry, L.K.",NA,21,8,1941,USA,PENNSYLVANIA,Centre,NA,NA,-77.84783,40.90916,30249.62801,"State Game Lands 33, along Tom Titt Run near headquarters",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Westerfeld, W.F.",NA,2,10,1941,USA,PENNSYLVANIA,Centre,NA,NA,-77.84783,40.90916,30249.62801,"State Game Land 103, 7 mi NW of Bellefonte",woods,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Jennings, O.E.",NA,19,10,1941,USA,PENNSYLVANIA,Fayette,NA,NA,-79.644586,39.914115,25525.87618,"headwaters of Glade Run, N end of Wharton Twp.",on exposed bedrock,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Jennings, O.E.",NA,26,7,1941,USA,PENNSYLVANIA,Fayette,NA,NA,-79.644586,39.914115,25525.87618,7 mi E of Uniontown,mountain bog,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Jennings, O.E.",NA,12,10,1941,USA,PENNSYLVANIA,Somerset,NA,NA,-79.028486,39.981297,29761.28598,"Hornes Property, along Lambert Run, Lambertsville",,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Mason, E.",NA,31,5,1941,USA,PENNSYLVANIA,Somerset,NA,NA,-79.028486,39.981297,29761.28598,Mount Davis,,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Jennings, O.E.",NA,9,8,1941,USA,PENNSYLVANIA,Somerset,NA,NA,-79.028486,39.981297,29761.28598,"Rt. 31, ca N of Fairhope",swamp,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Jennings, O.E.",NA,12,10,1941,USA,PENNSYLVANIA,Somerset,NA,NA,-79.028486,39.981297,29761.28598,"Horner Property, along Lambert Run, Lambertsville",,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Henry, L.K.",NA,1,5,1941,USA,PENNSYLVANIA,Washington,NA,NA,-80.252132,40.200005,26580.40233,"along Enlow Fork of Wheeling Creek, 3 mi S of Burnsville",wooded hillside,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Henry, L.K.",NA,8,5,1941,USA,PENNSYLVANIA,Westmoreland,NA,NA,-79.466688,40.311068,29105.58662,"along right bank of Loyalhanna Creek, 2 mi S of Saltsburg","woods, near the dam",NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.",NA,8,5,1941,USA,PENNSYLVANIA,Westmoreland,NA,NA,-79.466688,40.311068,29105.58662,"along right bank of Loyalhanna Creek, 2 mi S of Saltsburg",floodplain,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Basehart, Harry",v0009829WIS,5,9,1941,USA,WISCONSIN,Brown,Hobart,Highland,-87.995926,44.473961,20897.4043,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Basehart, Harry",v0006344WIS,27,8,1941,USA,WISCONSIN,Brown,Hobart,1 mi. SE of Episcopal Church,-87.995926,44.473961,20897.4043,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Stearns, Forest W.",v0055739WIS,10,9,1941,USA,WISCONSIN,Milwaukee,Whitefish Bay,"Milwaukee Town Hall, W of Whitefish Bay.",-87.481575,43.017655,14107.32216,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Stearns, Forest W.",v0006279WIS,13,7,1941,USA,WISCONSIN,Vilas,,Manitowish River amp; Co. Hwy. W of Boulder Junction,-89.501254,46.049848,26574.43673,,With galls,NA,NA,1
Alnus rugosa v. americana f. hypomalaca,CAN CMN,GBIF Search,"Weatherby, C.A.; Weatherby, U.F.",CAN 41147,24,7,1941,Canada,NEW BRUNSWICK,Charlotte Co. (NB),NA,NA,-66.833,44.65,NA,Trail up Seal Cove Brook.,NA,NA,NA,0
Alnus serrulata,US,GBIF Search,NA,3336711,12,4,1941,USA,VIRGINIA,Fairfax,NA,"Sleepy Hollow, along small branch of Tripps Run, 1 mi. S of Falls Church.",-77.165,38.86722,NA,NA,NA,NA,NA,0
Alnus serrulata var. vulgaris,US,GBIF Search,NA,1814091,27,7,1941,USA,VIRGINIA,Fauquier,NA,North of Hopewell Gap,-77.70639,38.86639,NA,NA,NA,NA,NA,0
Fraxinus americana var. biltmoreana,US,GBIF Search,NA,1895267,22,6,1941,USA,VIRGINIA,Culpeper,NA,Mount Pony,-77.96306,38.44194,NA,NA,NA,NA,NA,0
Fraxinus americana var. biltmoreana,US,GBIF Search,NA,1874731,11,5,1941,USA,VIRGINIA,Culpeper,NA,Buzzard Mtn.,-78.02917,38.34194,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,NA,1874742,11,5,1941,USA,VIRGINIA,Culpeper,NA,Buzzard Mountain,-78.02917,38.34194,NA,NA,NA,NA,NA,0
Fraxinus americana L.,UConn,GBIF Search,F.A. Gilbert,CONN00127676,12,7,1941,USA,WEST VIRGINIA,Cabell,NA,Fourpole Creek,-82.38527,38.40805,20000,NA,NA,NA,NA,0
Hamamelis virginiana L.,UConn,GBIF Search,G.S. Torrey,CONN00019863,27,9,1941,USA,CONNECTICUT,Litchfield,NA,"South Norfolk, Norfolk",-73.20722,41.92305,5000,NA,NA,NA,NA,0
Hamamelis virginiana L.,UConn,GBIF Search,G.S. Torrey,CONN00019599,27,9,1941,USA,CONNECTICUT,Litchfield,NA,Norfolk,-73.19694,41.98361,NA,NA,NA,NA,NA,0
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",381141,11,6,1942,USA,MINNESOTA,Isanti,,,-93.296339,45.562431,18954.59827,"NW1/4 Sec. 32, Stanchfield Twp. Isanti Co.",,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",381580,16,5,1942,USA,MINNESOTA,Pine,,,-92.763094,46.10094,34110.01272,"Crooked Creek, 18 mi E of Hinckley",,NA,NA,1
Alnus incana rugosa,MIN,http://search.bellmuseum.umn.edu/,"Moore, John, W.",381089,10,9,1942,USA,MINNESOTA,Washington,,,-92.890117,45.037929,17799.1355,"Washington Co.; North bank, Long Lake, Mahtomedi",,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",351361,13,4,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Moldenke, H.N.",NA,12,4,1942,USA,OHIO,Coshocton,NA,NA,-81.930112,40.29672,21561.55905,Coshocton,in floodplain by streamside,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346604,11,4,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,Coshocton,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",351360,24,5,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346634,8,5,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,On campus of C.P.S. Camp N. 23,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346632,19,4,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Moldenke, H.N.",NA,6,11,1942,USA,OHIO,Coshocton,NA,NA,-81.930112,40.29672,21561.55905,"North Appalachian Experimental Watershed, near Coshocton",at edge of stream in woodland ravine,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346605,13,4,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,C.P.S. campus,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346631,8,5,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",351344,6,11,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346635,8,5,1942,USA,OHIO,Coshocton,North Appalachian Experimental Watershed,,-81.930112,40.29672,21561.55905,On campus of C.P.S. Camp N. 23,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Moldenke, H.N.",NA,19,4,1942,USA,OHIO,Coshocton,NA,NA,-81.930112,40.29672,21561.55905,"North Appalachian Experimental Watershed, near Coshocton",,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Wolfe, J.N.",351348,17,5,1942,USA,OHIO,Hocking,Neotoma,,-82.483445,39.490342,18637.24112,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Moldenke, H.N.",346633,11,4,1942,USA,OHIO,Wayne,Moreland,,-81.887194,40.829661,21389.09815,,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,19,6,1942,USA,PENNSYLVANIA,Bedford,NA,NA,-78.48998,39.997115,28888.68568,1.67 mi E of Alum Bank,stream bank,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,16,7,1942,USA,PENNSYLVANIA,Bedford,NA,NA,-78.48998,39.997115,28888.68568,0.25 mi NW of Saxton,roadside,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Westerfeld, W.F.",NA,9,8,1942,USA,PENNSYLVANIA,Bradford,NA,NA,-76.502124,41.791495,30756.09091,"State Game Lands 12, near CCC Camp S-103, Laguin",woods,NA,NA,1
Rhamnus alnifolia,CM,CM Collection Manager,"Jennings, O.E.",NA,21,5,1942,USA,PENNSYLVANIA,Crawford,NA,NA,-80.107811,41.68684,28888.7061,"Pymatuning Swamp, SE of Linesville",,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Bright, J.",NA,21,6,1942,USA,PENNSYLVANIA,Fayette,NA,NA,-79.644586,39.914115,25525.87618,"on Youghiogheny River 0.5 mi below falls, Ohiopyle",on rocky shores,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Jennings, O.E.",NA,19,10,1942,USA,PENNSYLVANIA,Fayette,NA,NA,-79.644586,39.914115,25525.87618,Ohiopyle,,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Jennings, O.E.",NA,25,10,1942,USA,PENNSYLVANIA,Indiana,NA,NA,-79.087545,40.651432,26111.66528,near Jacksonville,hillside,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Jennings, O.E.",NA,28,6,1942,USA,PENNSYLVANIA,Somerset,NA,NA,-79.028486,39.981297,29761.28598,Cranberry Glade Bog,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",SUWS012466,12,9,1942,USA,WISCONSIN,Douglas,Brule,Along the upper Brule above Stone's Bridge,-91.892579,46.463316,32789.55045,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",SUWS011016,27,6,1942,USA,WISCONSIN,Douglas,Superior,Road to Wisconsin Point,-91.892579,46.463316,32789.55045,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",SUWS012464,30,8,1942,USA,WISCONSIN,Douglas,,Upper Brule Barrens,-91.892579,46.463316,32789.55045,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",v0006353WIS,25,8,1942,USA,WISCONSIN,Douglas,,Upper Brule River above Stone's Bridge,-91.892579,46.463316,32789.55045,,,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",v0006352WIS,27,6,1942,USA,WISCONSIN,Douglas,Superior,Road to Wisconsin Point,-91.892579,46.463316,32789.55045,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Mueller, Irene M.",uwpl001277,13,5,1942,USA,WISCONSIN,Grant,Platteville,College [University of Wisconsin-Platteville],-90.695368,42.870062,30748.71866,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Mueller, Irene M.",uwpl001276,13,5,1942,USA,WISCONSIN,Grant,Platteville,College [University of Wisconsin-Platteville],-90.695368,42.870062,30748.71866,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Mueller, Irene M.",uwpl001278,13,5,1942,USA,WISCONSIN,Grant,Platteville,College [University of Wisconsin-Platteville],-90.695368,42.870062,30748.71866,,,NA,NA,1
Fraxinus americana,WIS,wisc_herb_scrape.R,"Hoyt, J.M.",v0138644WIS,2,5,1942,USA,WISCONSIN,Ozaukee,Saukville,,-87.496553,43.360715,13861.92725,,,NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Hoyt, J.M.",v0009777WIS,2,5,1942,USA,WISCONSIN,Ozaukee,Saukville,,-87.496553,43.360715,13861.92725,,[leaves emergent],NA,NA,1
Hamamelis virginiana,WIS,wisc_herb_scrape.R,"Fassett, N.C.",v0009787WIS,11,9,1942,USA,WISCONSIN,Shawano,,S. of Shawano,-88.755813,44.789641,27133.98413,,,NA,NA,1
Alnus serrulata var. vulgaris,US,GBIF Search,J. Steam,1895294,13,9,1942,USA,MARYLAND,Prince George's,NA,"Patuxent River, downstream from wildlife refuge",-76.8,39.06667,NA,NA,NA,NA,NA,0
Fraxinus americana,MIN,http://search.bellmuseum.umn.edu/,"Cloutier, H., E.",831461,20,7,1943,USA,MINNESOTA,Itasca,,,-93.613128,47.490843,46896.90714,"Itasca Co., Coleraine, Trout Lake vicinity",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, C.H.",346474,1,7,1943,USA,OHIO,Ross,Tar Hollow State Forest,,-83.059585,39.323762,23836.51298,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, C.H.",346624,1,7,1943,USA,OHIO,Ross,Tar Hollow State Forest,,-83.059585,39.323762,23836.51298,,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Jones, C.H.",346723,1,7,1943,USA,OHIO,Ross,Tar Hollow State Forest,,-83.059585,39.323762,23836.51298,,,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,8,7,1943,USA,PENNSYLVANIA,Berks,NA,NA,-75.92686,40.413957,26572.91938,1.5 mi NE of Grill,river bank,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,4,7,1943,USA,PENNSYLVANIA,Berks,NA,NA,-75.92686,40.413957,26572.91938,1.25 mi NNW of Hamburg,streambank,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,29,8,1943,USA,PENNSYLVANIA,Berks,NA,NA,-75.92686,40.413957,26572.91938,1 mi NW of Seyfert,river bank,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Moldenke, H.N.",NA,1,8,1943,USA,PENNSYLVANIA,Warren,NA,NA,-79.313173,41.843669,26998.09924,North Warren,margin of wood road,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Moldenke, H.N.",NA,25,7,1943,USA,PENNSYLVANIA,Warren,NA,NA,-79.313173,41.843669,26998.09924,North Warren,edge of stream,NA,NA,1
Alnus incana,WIS,wisc_herb_scrape.R,Botany 165 Class,v0006359WIS,6,4,1943,USA,WISCONSIN,Dane,Madison,University of Wisconsin Arboretum,-89.417852,43.067468,31416.98157,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",v0161167WIS,2,7,1943,USA,WISCONSIN,Douglas,,Upper Brule Valley,-91.892579,46.463316,32789.55045,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",SUWS012465,2,7,1943,USA,WISCONSIN,Douglas,,Upper Brule Valley,-91.892579,46.463316,32789.55045,,,NA,NA,1
Fraxinus americana L.,QFA Universit̩ Laval,GBIF Search,"Gagnon, abb̩ Alexandre",QFA0297236,10,9,1943,Canada,QUEBEC,NA,NA,NA,-71.29056,46.75,NA,"Dans un bois rocheux, Pont de Qu̩bec, Qu̩bec.",NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,"Raymond, M; marie-victorin; rolland-germain",26538,15,9,1943,Canada,QUEBEC,Missisquoi,NA,NA,-73.196754,45.062958,NA,Clarenceville,NA,NA,NA,0
Hamamelis virginiana L.,ACAD Acadia University,GBIF Search,marie-victorin; rolland-germain,26537,31,7,1943,Canada,QUEBEC,Drummond,NA,NA,-72.50045,45.881325,NA,Drummondville,NA,NA,NA,0
Alnus serrulata var. vulgaris,US,GBIF Search,NA,1895546,26,9,1943,USA,MARYLAND,Prince George's,NA,"Sewage Plant vicinity, south of Bladensburg",-76.94028,38.93889,NA,NA,NA,NA,NA,0
Fraxinus americana,US,GBIF Search,NA,1895463,26,9,1943,USA,MARYLAND,Prince George's,NA,Bladensburg,-76.93417,38.93917,NA,NA,NA,NA,NA,0
Rhamnus alnifolia,MIN,http://search.bellmuseum.umn.edu/,"Lakela, Olga",385825,2,7,1944,USA,MINNESOTA,St. Louis,,,-92.463645,47.583852,71766.80537,"George Washington SFNear Sturgeon Lake, 25 mi N of Hibbing",,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Buchanan, F.W.",346448,14,9,1944,USA,OHIO,Carroll,Loudon Twp.,,-81.090787,40.579884,18036.71019,East of Flushing Escarpment,,NA,NA,1
Fraxinus americana,OS,http://herbarium.osu.edu/,"Konopka, A.",346625,8,7,1944,USA,OHIO,Carroll,Camp Muskingum,,-81.090787,40.579884,18036.71019,,,NA,NA,1
Hamamelis virginiana,OS,http://herbarium.osu.edu/,"Konopka, A.",351281,14,7,1944,USA,OHIO,Carroll,Camp Muskingum,,-81.090787,40.579884,18036.71019,,,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.",NA,20,7,1944,USA,PENNSYLVANIA,Allegheny,NA,NA,-79.98092,40.46892,24533.38859,"along North Fork of Pine Creek, 2 mi E of Wexford",,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Berkheimer, D.",NA,28,5,1944,USA,PENNSYLVANIA,Bedford,NA,NA,-78.48998,39.997115,28888.68568,1 mi S of Saint Clairsville,road bank,NA,NA,1
Fraxinus americana,CM,CM Collection Manager,"Henry, L.K.",NA,25,7,1944,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,"0.5 mi E of Yellow Creek, 3.5 mi SE of Portersville",woods,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Henry, L.K.",NA,25,7,1944,USA,PENNSYLVANIA,Butler,NA,NA,-79.91896,40.913834,25497.84581,"along Yellow Creek, 3.5 mi SE of Portersville",floodplain,NA,NA,1
Hamamelis virginiana,CM,CM Collection Manager,"Henry, L.K.",NA,17,10,1944,USA,PENNSYLVANIA,Lawrence,NA,NA,-80.334446,40.992735,17183.8991,near mouth of Muddy Creek,woods,NA,NA,1
Alnus serrulata,CM,CM Collection Manager,"Bright, J.",NA,2,10,1944,USA,PENNSYLVANIA,Montgomery,NA,NA,-75.370201,40.209999,19955.626,"along Baederwood Creek, Abington Township Park",stream with constant annual flow,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",SUWS012468,21,7,1944,USA,WISCONSIN,Douglas,Maple,S of Maple,-91.892579,46.463316,32789.55045,,,NA,NA,1
Rhamnus alnifolia,WIS,wisc_herb_scrape.R,"Thomson, John W., Jr.",v0161169WIS,21,7,1944,USA,WISCONSIN,Douglas,Maple,S of Maple.,-91.892579,46.463316,32789.55045,,,NA,NA,1
Alnus incana,CM,CM Collection Manager,"Murley, M.",NA,4,7,1944,USA,WISCONSIN,Vilas,NA,NA,-89.501254,46.049848,26574.43673,"Plum Lake, Sayner",lake shore,NA,NA,1
Alnus incana subsp. rugosa (Du Roi) R.T. Clausen,ACAD Acadia University,GBIF Search,"Champagne, A; Kucyniak, James; Raymond, M; marie-victorin; rolland-germain",26414,15,7,1944,Canada,QUEBEC,Megantic,NA,NA,-71.36078,46.046886,NA,Balck Lake,NA,NA,NA,0
