"SpeciesName","HerbariumCode","Source","Collector","RecordNumber","CollectionDay","CollectionMonth","CollectionYear","Country","Admin1","Admin2","Admin3","Locality","Longitude","Latitude","EcologyNotes"
"Alnus incana","WIS","wisc_herb_scrape.R","Zirbel, Victoria Jesse","v0006252WIS","17","4","1987","USA","Wisconsin","Columbia","","Hinkson Creek Fish amp; Game Area","0","0","Abundant along stream, thick in marsh. Attains height up to 20ft. Male catkins very deciduous at this stage. Last year's female cones still adhering to branch. No leaves"
"Alnus incana","WIS","wisc_herb_scrape.R","Tyrrell, Lucy","v0006253WIS","22","7","1988","USA","Wisconsin","Iron","","Moose Lake Hemlocks State Natural Area","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Kline, V.","v0006254WIS","12","7","1974","USA","Wisconsin","Vernon","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Kline, V.","v0006255WIS","18","8","1973","USA","Wisconsin","Vernon","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Kline, V.","v0006256WIS","16","8","1973","USA","Wisconsin","Monroe","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006257WIS","15","5","1977","USA","Wisconsin","Trempealeau","","Part of Tamarack Creek State Wildlife Area, 7mi SE of Arcadia","0","0","common shrub"
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006258WIS","14","5","1977","USA","Wisconsin","Pepin","Durand","Silver Birch County Park Lake, 4mi SW of Durand; middle of S2 of section","0","0","clump of shrubs 5m tall"
"Alnus incana","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0006259WIS","22","8","1987","USA","Wisconsin","Green","","Story Creek, halfway between (7mi WSW of) Brooklyn and New Glarus","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0006260WIS","1","5","1970","USA","Wisconsin","Green","Spring Grove","Pine Bluff and vicinity, just N of Hwy 81","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0006261WIS","10","4","1968","USA","Wisconsin","Green","Brodhead","Spring Grove Twp., 1mi W of Brodhead just N of Hwy 81 bridge over Sugar River","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006262WIS","27","6","1975","USA","Wisconsin","Forest","Armstrong Creek","3.25mi WNW of Armstrong Creek","0","0","Additional collector(s): Keller, C.S. amp; Waterway, M."
"Alnus incana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0006263WIS","22","7","1988","USA","Wisconsin","Fond du Lac","","Haskell Noyes Memorial Woods State Natural Area","0","0","abundant"
"Alnus incana","WIS","wisc_herb_scrape.R","Zirbel, Victoria Jesse","v0006264WIS","8","8","1987","USA","Wisconsin","Florence","","Nicolet National Forest - Chipmunk Rapids Campground on the Pine River","0","0","Tall shrub, to 15ft, many stemmed. Leaves coarsely serrate, deep green with paler underside. Trunk w/ horizontal lenticels. This year's female cones mature."
"Alnus incana","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0006265WIS","13","9","1976","USA","Wisconsin","Dunn","Elk Mound","E side of town rd. 1mi SW of Elk Mound","0","0","A. lucidulus, A. puniceus, Bidens cernua, Helianthus giganteus, Eupatorium maculatum, Solidago canadensis"
"Alnus incana","WIS","wisc_herb_scrape.R","Koch, Rudy G.","v0006266WIS","10","9","1971","USA","Wisconsin","Douglas","Superior","Wisconsin Point, a spit forming the Superior Harbor","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Koch, Rudy G.","v0006267WIS","29","6","1971","USA","Wisconsin","Douglas","","4.5mi E-NE of South Range; 6.5mi SE of Superior; Amnicon Falls State Park","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Middleton, Beth A.","v0006268WIS","6","9","1975","USA","Wisconsin","Columbia","Portage","Columbia Energy Center property 3mi S of Portage, 0.5mi W of Hwy 51","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Thielmann, Daniel","v0006269WIS","4","7","1973","USA","Wisconsin","Calumet","","Grass Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Culbertson, Carol","v0006270WIS","2","8","1987","USA","Wisconsin","Burnett","","Spirit Lake, 6mi due NW of Frederic","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Meeker, James E.","v0006271WIS","23","5","1986","USA","Wisconsin","Ashland","","Bad River Indian Reservation; Honest John Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006272WIS","21","9","1974","USA","Wisconsin","Iron","Saxon Harbor","ca. 1mi S of Saxon Harbor, where Co. A crosses Parker Creek.","0","0","Additional collector(s): Cochrane, Barbara A. amp; Phillips, Marc."
"Alnus incana","WIS","wisc_herb_scrape.R","Sharp, A.J.","v0006273WIS","5","9","1951","USA","Wisconsin","Jackson","","SE of Black River Falls","0","0","Additional collector(s): Norris, F.A."
"Alnus incana","WIS","wisc_herb_scrape.R","Tyrrell, Lucy","v0006274WIS","29","7","1989","USA","Wisconsin","Forest","","Scott Lake - Shelp Lake Natural Area, N of Scott Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","White, Keith L.","v0006275WIS","20","8","1949","USA","Wisconsin","Taylor","","6mi NE of Medford","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, H.P.","v0006276WIS","17","8","1930","USA","Wisconsin","Trempealeau","Arcadia","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0006277WIS","1","6","1935","USA","Wisconsin","Trempealeau","","vicinity of Trempeleau","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006278WIS","22","9","1976","USA","Wisconsin","Trempealeau","Pleasantville","1.5mi E of Pleasantville on Co. Hwy E; along Elk Creek","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Stearns, Forest W.","v0006279WIS","13","7","1941","USA","Wisconsin","Vilas","","Manitowish River amp; Co. Hwy. W of Boulder Junction","0","0","With galls"
"Alnus incana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0006280WIS","27","8","1929","USA","Wisconsin","Vilas","Trout Lake","Crystal Lake","0","0","With branches overhanging the water of a lake."
"Alnus incana","WIS","wisc_herb_scrape.R","Wilson, Leonard R.","v0006281WIS","25","7","1932","USA","Wisconsin","Vilas","","Trout Lake P.O., Silver Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Denniston","v0006282WIS","31","8","1901","USA","Wisconsin","Vilas","Star Lake","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Peters, Ralph F.","v0006283WIS","22","7","1961","USA","Wisconsin","Vilas","","E side of Rt. M, E. of N part of Trout Lake. (Across from picnic area adj. N Trout Lake Campground). Nearest bog to Curtis's stand no. 5521","0","0","Microchemical Anaylsis, Atomic Energy Commisssion Grant"
"Alnus incana","WIS","wisc_herb_scrape.R","Habeck, James R.","v0006284WIS","26","8","1956","USA","Wisconsin","Vilas","Trout Lake","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Potzger, J.E.","v0006285WIS","8","7","1940","USA","Wisconsin","Vilas","Trout Lake","0.25mi NE of Trout Lake","0","0","[Collection date given as: 7-8-1940]"
"Alnus incana","WIS","wisc_herb_scrape.R","Cheney, L.S.","v0006286WIS","15","6","1893","USA","Wisconsin","Vilas","","Valley of the Wisconsin River, Lac Vieux Desert","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Piehl, Martin A.","v0006287WIS","4","9","1955","USA","Wisconsin","Taylor","Chelsea","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hsi, Eugene","v0006288WIS","10","8","1962","USA","Wisconsin","Bayfield","Washburn","Bayview Park, 5mi from Washburn on Wis. Hwy 13 toward Bayfield","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Bergseng,Margaret Schmidt","v0006289WIS","25","9","1947","USA","Wisconsin","Bayfield","Delta","[4mi S] near  Delta. Lake Bellvue (S shore)","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Bergseng,Margaret Schmidt","v0006290WIS","1","10","1947","USA","Wisconsin","Bayfield","Delta","4mi S of Delta. Lake Bellvue (S shore)","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Cowley, Gerald T.","v0006291WIS","14","9","1957","USA","Wisconsin","Bayfield","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0006292WIS","30","6","1962","USA","Wisconsin","Bayfield","Bayfield","Lake Superior County Park, 4.5mi SW of Bayfield","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Schlising, Robert A.","v0006293WIS","20","7","1960","USA","Wisconsin","Barron","","Wildcat Lake","0","0","Pharmacy RAS 60-65"
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006294WIS","10","6","1972","USA","Wisconsin","Ashland","Butternut","5mi W of Butternut","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Lapham, I.A.","v0006295WIS","NA","NA","NA","USA","Wisconsin","Ashland","La Pointe","Lake Superior","0","0","Collection date: Sept. 1858"
"Alnus incana","WIS","wisc_herb_scrape.R","Cheney, L.S.","v0006296WIS","23","7","1896","USA","Wisconsin","Ashland","Long Island","Lake Superior","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Johnson, Hans","v0006297WIS","7","8","1971","USA","Wisconsin","Ashland","Butternut","1mi S of Butternut on Hwy 13","0","0","[Collection date: 8/7/71]"
"Alnus incana","WIS","wisc_herb_scrape.R","Miller, Regis B.","v0006298WIS","20","9","1967","USA","Wisconsin","Adams","","along Rt. 13","0","0","quot;Speckled Alderquot;, Shrub; 15-20 ft. ht. in fruit - aments and catkins"
"Alnus incana","WIS","wisc_herb_scrape.R","Schmidt, Franklin J.W.","v0006299WIS","8","9","1934","USA","Wisconsin","Adams","Richfield","","0","0","Hoary Alder"
"Alnus incana","WIS","wisc_herb_scrape.R","Sorensen, Paul D.","v0006300WIS","18","6","1962","USA","Wisconsin","Adams","","Big Rouche a Cri","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Brown, Robert T.","v0006301WIS","31","7","1948","USA","Wisconsin","Adams","Friendship","2.5mi NE of Frienship","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0006302WIS","6","5","1940","USA","Wisconsin","Bayfield","Cable","Namakogon River","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Cochrane, Theodore S.","v0006303WIS","30","6","1984","USA","Wisconsin","Waushara","Wautoma","All along E shore (running for at least 1200 ft) of Bass Lake, E of Hwy 22, S of Co. Hwy YY, 5mi due S of Wautoma","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Lonsdorf, Charles","v0006304WIS","29","7","1972","USA","Wisconsin","Vilas","","Cochrane Lake","0","0","common"
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006305WIS","14","5","1977","USA","Wisconsin","Trempealeau","Arcadia","Joe Pietrek Jr. County Park, W side of Trempealeau River, 3mi NE of Arcadia","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Moroder, Christopher","v0006306WIS","11","9","1976","USA","Wisconsin","Sheboygan","Saint Cloud","Sheboygan Marsh Area, 2 blocks W of Western crossroad of Sheboygan River and Main Drainage Ditch (runs E-W); 2mi NE of St. Cloud","0","0","8-15' tall"
"Alnus incana","WIS","wisc_herb_scrape.R","Johnson, Carol A.","v0006307WIS","7","5","1978","USA","Wisconsin","Shawano","Cecil","SE side of White Clay Lake, 2mi E of Cecil","0","0","Occasional shrub."
"Alnus incana","WIS","wisc_herb_scrape.R","De Stefano, Stephen","v0006308WIS","23","8","1980","USA","Wisconsin","Shawano","","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006309WIS","31","5","1975","USA","Wisconsin","Sawyer","","0.5mi N of Hwy 70; ca. 8mi NE of Winter, naer Island Lake","0","0","Voucher specimen for wood sample deposited at the U.S.D.A. Forest Products Lab., Madison, WI. MADw"
"Alnus incana","WIS","wisc_herb_scrape.R","Werner, Bob","v0006310WIS","8","6","1973","USA","Wisconsin","Sauk","Leland","Hemlock Draw, 1.5mi N of Leland","0","0","shrub with many trunks to 3 meters"
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006311WIS","9","8","1973","USA","Wisconsin","Waushara","","Big Roche a Cri Creek","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0006312WIS","22","5","1970","USA","Wisconsin","Rock","Avon","","0","0","some shrubs ca. 20 ft. tall"
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006313WIS","26","3","1977","USA","Wisconsin","Richland","Richland Center","3mi SE of Richland Center, along Pine River","0","0","Clumps of shrubs, very common, beginning to spread vigorously in last 5yrs. since grazing, altho' very heavy during parts of some years, is no longer continuous. Some old quot;cones' persisting. Male aments w/ exposed parts dark reddish; inside aments"
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006314WIS","20","8","1977","USA","Wisconsin","Richland","Richland Center","3mi SE of Richland Center, along Pine River","0","0","Clumps of shrubs, very common, beginning to spread vigorously in last 5yrs. since grazing, altho' very heavy during parts of some years, is no longer continuous. Very few old quot;cones' persisting. This year's quot;conesquot; green, not quite mature, splitting as"
"Alnus incana","WIS","wisc_herb_scrape.R","Musselman, Lytton J.","v0006315WIS","22","5","1970","USA","Wisconsin","Rock","Avon","","0","0","many large shrubs ca. 20 ft. tall"
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006316WIS","23","9","1976","USA","Wisconsin","Pierce","El Paso","Along Rush River, 1.5mi NW of El Paso; 3.5mi SE of Martell","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006317WIS","23","9","1976","USA","Wisconsin","Pepin","Rock Falls","0.2mi W of Co. Hwy. H; 5mi S of Rock FAlls","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Leitner, Lawrence A.","v0006318WIS","12","8","1988","USA","Wisconsin","Ozaukee","","Riveredge Creek and Ephemeral Pond State Natural Area","0","0","abundant"
"Alnus incana","WIS","wisc_herb_scrape.R","Swartz, Robert","v0006319WIS","23","7","1975","USA","Wisconsin","Outagamie","","Gordon Bubolz Nature Preserve","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Grether, D.F.","v0006320WIS","30","7","1979","USA","Wisconsin","Oconto","Doty","near Boulder Lake, Along Co. Hwy. W","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Judziewicz, Emmet J.","v0006321WIS","18","5","1981","USA","Wisconsin","Oconto","Breed","","0","0","abundant"
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006322WIS","25","6","1975","USA","Wisconsin","Oconto","","6.5mi WSW of Lakewood, at Boot Lake Campground","0","0","Additional collector(s): Keller, C.S. amp; Waterway, M."
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006323WIS","26","7","1975","USA","Wisconsin","Marinette","Athelstane","Mathis Rd., 3 mi. N of County Hwy C; 3.25 mi. NNE of Althestane, Little South Branch of Pike River","0","0","Additional collector(s): Keller, C.S. amp; Waterway, M."
"Alnus incana","WIS","wisc_herb_scrape.R","Stackler, Susan","v0006324WIS","8","7","1975","USA","Wisconsin","Bayfield","","","0","0","Alder; common dense shrubs. Stems brownish gray with light round lenticels."
"Alnus incana","WIS","wisc_herb_scrape.R","Nee, Mike","v0006325WIS","8","5","1977","USA","Wisconsin","Marathon","Hogarty","Dells of the Eau Claire Park, 2 mi. SW of Hogarty.","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Salzman, R.","v0006326WIS","25","8","1987","USA","Wisconsin","Marinette","Porterfield","4 mi. W of Porterfield","0","0","10-15' tall"
"Alnus incana","WIS","wisc_herb_scrape.R","Brumm, Pat","v0006327WIS","29","6","1991","USA","Wisconsin","Vilas","Manitowish Waters","Adler Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Hansen, Bruce F.","v0006328WIS","3","6","1975","USA","Wisconsin","Rusk","Ingram","ca. 4 mi. S of Ingram on Hwy 73, along South Fork of Main Creek","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Purchase, John E.","v0006329WIS","11","5","1964","USA","Wisconsin","Clark","Neillsville","Listeman Arboretum","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Helm, William T.","v0006330WIS","24","8","1950","USA","Wisconsin","Chippewa","","near Trunk Lake road near New Auburn","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Bergseng,Margaret Schmidt","v0006331WIS","19","5","1945","USA","Wisconsin","Clark","Worden","Kienholz's pasture","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0006332WIS","13","6","1956","USA","Wisconsin","Clark","Spencer","2 mi. W amp; 1 mi. S of Spencer on jct. Wis 98 amp; Co. Y","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Bergseng,Margaret Schmidt","v0006333WIS","2","10","1947","USA","Wisconsin","Chippewa","Cornell","Hwy 27 just N of Cornell","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Helm, William T.","v0006334WIS","6","5","1950","USA","Wisconsin","Chippewa","","Near Cather Lake road near New Auburn","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Baird, E.A.","v0006335WIS","29","8","1916","USA","Wisconsin","Burnett","Danbury","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Fassett, N.C.","v0006336WIS","21","9","1928","USA","Wisconsin","Burnett","Hertel","Shore of Long Lake","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Aussem, Daniel","v0006338WIS","9","5","1994","USA","Wisconsin","Fond du Lac","Osceola","NW of cabin ca. 10m NW from base of staircase leading down from cabin yard to marsh, SW portion of lake","0","0","Less common shrub, ca. 16ft. tall, dbh = ca. 5cm."
"Alnus incana","WIS","wisc_herb_scrape.R","Denniston, R.H.","v0006343WIS","NA","NA","NA","USA","Wisconsin","Buffalo","Alma","","0","0","Collection date: Aug. 1914."
"Alnus incana","WIS","wisc_herb_scrape.R","Basehart, Harry","v0006344WIS","27","8","1941","USA","Wisconsin","Brown","Hobart","1 mi. SE of Episcopal Church","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Jackson, H.H.T.","v0006345WIS","3","8","1917","USA","Wisconsin","Florence","Florence","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0006346WIS","28","6","1964","USA","Wisconsin","Florence","","Boot Lake (= Shadow Lake)","0","0","3 foot tall shrub, other Alnus bushes to 8'"
"Alnus incana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0006347WIS","2","7","1964","USA","Wisconsin","Florence","","Boot Lake (= Shadow Lake)","0","0","To 4 m tall shrub, very common and surrounding [See label for alt. descriptions of surrounding flora]"
"Alnus incana","WIS","wisc_herb_scrape.R","Iltis, Hugh H.","v0006348WIS","2","7","1964","USA","Wisconsin","Florence","","Boot Lake (= Shadow Lake)","0","0","Stump sprout [See label for alt. descriptions of surrounding flora]"
"Alnus incana","WIS","wisc_herb_scrape.R","Kunz, Helen F.","v0006349WIS","30","8","1928","USA","Wisconsin","Eau Claire","Fall Creek","","0","0",""
"Alnus incana","WIS","wisc_herb_scrape.R","Meyer, Delbert E.","v0006350WIS","10","8","1953","USA","Wisconsin","Dunn","","SW of Elk Mound","0","0",""
